,service_name,store_name,on,address_1,address_2,gu,dong,lat,lng
135,골프연습장업,훈골프아카데미,영업중,서울특별시 강남구 도곡동 895-8번지 도곡한신아파트 상가 B1,"서울특별시 강남구 논현로 205 (도곡동, 도곡한신아파트)",강남구,도곡동,37.4870456,127.0407157
136,골프연습장업,태연스크린골프존(430),영업중,서울특별시 강남구 역삼동 641-3번지 노바빌딩 B1,"서울특별시 강남구 논현로 523 (역삼동,노바빌딩 B1)",강남구,역삼동,37.5030584,127.035436
137,골프연습장업,쵸이스골프연습장(312),영업중,서울특별시 강남구 논현동 181-6번지 지하 1층,"서울특별시 강남구 강남대로120길 42  (논현동,지하 1층)",강남구,논현동,37.5076934,127.0267382
138,골프연습장업,도토리짐(319),영업중,서울특별시 강남구 논현동 152-5번지 B02,"서울특별시 강남구 논현로 641  (논현동,B02)",강남구,논현동,37.5108647,127.0317827
139,골프연습장업,나라(214),영업중,서울특별시 강남구 신사동 638-13번지 지하1층,"서울특별시 강남구 언주로 874  (신사동,지하1층)",강남구,신사동,37.5285838,127.0343031
140,골프연습장업,필라테스골프(216),영업중,서울특별시 강남구 삼성동 35-5번지 지하1층,"서울특별시 강남구 선릉로 616 (삼성동,지하1층)",강남구,삼성동,37.5118646,127.0435795
141,골프연습장업,포이골프(158),영업중,서울특별시 강남구 개포동 1259-3번지 지하1층,"서울특별시 강남구 개포로 241, 지하1층 (개포동)",강남구,개포동,37.4791472,127.0489508
142,골프연습장업,한솔(191),영업중,서울특별시 강남구 일원동 731번지 한솔상가 지하1층,"서울특별시 강남구 광평로10길 6 (일원동,한솔상가 지하1층)",강남구,일원동,37.4818897,127.0775108
143,골프연습장업,랜드(476)(스크린골프),영업중,서울특별시 강남구 논현동 239-4번지 신우빌딩 지하1층,"서울특별시 강남구 학동로 320 (논현동,신우빌딩 지하1층)",강남구,논현동,37.5160194,127.0380873
144,골프연습장업,파크 힐(477)[스크린],영업중,서울특별시 강남구 삼성동 78-3번지 지하1층 103호,"서울특별시 강남구 영동대로 644 (삼성동, 원일빌딩)",강남구,삼성동,37.5194309,127.0580464
145,골프연습장업,GDR골프존아카데미(542)[스크린],영업중,서울특별시 강남구 역삼동 840-8번지 지하1층,서울특별시 강남구 도곡로 151 (역삼동),강남구,역삼동,37.4913117,127.0364996
146,골프연습장업,바운싱휘트니스[544],영업중,서울특별시 강남구 신사동 638-13번지 쌍봉빌딩  지하1층,서울특별시 강남구 언주로 874 (신사동),강남구,신사동,37.5285838,127.0343031
147,골프연습장업,아이 골프 앤 코[545],영업중,서울특별시 강남구 청담동 87-8번지 지하1층,"서울특별시 강남구 도산대로 415, 지하동 1층 (청담동)",강남구,청담동,37.5238058,127.040914
148,골프연습장업,파인골프,영업중,서울특별시 강남구 역삼동 706-20,"서울특별시 강남구 언주로86길 11, 우정에쉐르 지하동 1층 제비101호, 제비102호호 (역삼동)",강남구,역삼동,37.5019556,127.0442424
149,골프연습장업,에스엠스크린골프,영업중,서울특별시 강남구 일원동 615-1번지 기호빌딩 B02호,서울특별시 강남구 개포로110길 43 (일원동),강남구,일원동,37.4833002,127.0767652
150,골프연습장업,원일(125),영업중,서울특별시 강남구 논현동 231-4번지,서울특별시 강남구 봉은사로37길 22 (논현동),강남구,논현동,37.5097779,127.0363394
151,골프연습장업,원골프 삼성점,영업중,서울특별시 강남구 삼성동 127-9번지,"서울특별시 강남구 삼성로 535 (삼성동, 삼화빌딩)",강남구,삼성동,37.5101779,127.0446225
152,골프연습장업,다이내스티(129),영업중,서울특별시 강남구 논현동 198-6번지,서울특별시 강남구 강남대로114길 14 (논현동),강남구,논현동,37.5160833,127.0236918
153,골프연습장업,파인(143),영업중,서울특별시 강남구 역삼동 701-1번지,"서울특별시 강남구 언주로 506 (역삼동, 역삼 아르누보씨티)",강남구,역삼동,37.5033786,127.0428441
154,골프연습장업,크리스탈(144),영업중,서울특별시 강남구 신사동 528번지,"서울특별시 강남구 압구정로 104 (신사동, 보암빌딩)",강남구,신사동,37.5225687,127.0199945
155,골프연습장업,힐링짐(523),영업중,서울특별시 강남구 역삼동 721-13번지 지하1층,서울특별시 강남구 언주로 425 (역삼동),강남구,역삼동,37.5000776,127.0385419
156,골프연습장업,골프텍(524),영업중,서울특별시 강남구 논현동 97번지 싸이칸빌딩 2층,서울특별시 강남구 언주로 734 (논현동),강남구,논현동,37.5136787,127.0317124
157,골프연습장업,청담파크휘트니스(일반)(525),영업중,서울특별시 강남구 청담동 71-25번지 지하1층,서울특별시 강남구 학동로97길 20 (청담동),강남구,청담동,37.5212011,127.0554736
158,골프연습장업,함스짐(HAMS GYM) 2호점,영업중,서울특별시 강남구 대치동 891-28번지 B2,"서울특별시 강남구 삼성로85길 38 (대치동,B2)",강남구,대치동,37.5045439,127.0542093
159,골프연습장업,로지골프[548][개방형 타석 스크린],영업중,서울특별시 강남구 역삼동 797-26번지 지하2층,서울특별시 강남구 논현로 317 (역삼동),강남구,역삼동,37.493555,127.0399369
160,골프연습장업,ILD swing lab[551],영업중,서울특별시 강남구 신사동 637-15번지,"서울특별시 강남구 언주로172길 7, 지하층 (신사동, 대명빌딩)",강남구,신사동,37.5279017,127.0345484
161,골프연습장업,모던골프(552),영업중,서울특별시 강남구 도곡동 457-4,"서울특별시 강남구 논현로26길 46-8, 지하1층 (도곡동)",강남구,도곡동,37.4835216,127.0461073
162,골프연습장업,주식회사 라자로골프,영업중,서울특별시 강남구 역삼동 725-24번지 지하1층,"서울특별시 강남구 논현로86길 32, 지하1층 (역삼동)",강남구,역삼동,37.5002952,127.04009
163,골프연습장업,골프존파크 논현 강남을지사거리점,영업중,서울특별시 강남구 논현동 59-8 지하2층,"서울특별시 강남구 논현로 752, 지하2층 (논현동, 구산빌딩)",강남구,논현동,37.5189305,127.0346042
164,골프연습장업,멤버쉽 휘트니스 플레이 바이 어스,영업중,서울특별시 강남구 개포동 1197-2번지 5층,"서울특별시 강남구 논현로10길 29, 5층 (개포동, 강남친환경식품유통센터)",강남구,개포동,37.4752892,127.0504113
165,골프연습장업,대모체육클럽[실외](557),영업중,서울특별시 강남구 일원동 736 대모초등학교,"서울특별시 강남구 광평로20길 27 (일원동, 대모초등학교)",강남구,일원동,37.4811396,127.0862343
166,골프연습장업,"도곡SG스크린골프(실내, 실외)",영업중,서울특별시 강남구 도곡동 515-10번지 1층,"서울특별시 강남구 남부순환로370길 33, 1층 (도곡동)",강남구,도곡동,37.4836643,127.0431527
167,골프연습장업,오로스크린골프(526),영업중,서울특별시 강남구 역삼동 823-33번지 지하2층,"서울특별시 강남구 논현로85길 58 (역삼동, 백림빌딩)",강남구,역삼동,37.4979886,127.0332439
168,골프연습장업,V6 golf(527)(스크린4실 포함),영업중,서울특별시 강남구 개포동 1193번지 지하1층,서울특별시 강남구 논현로 34 (개포동),강남구,개포동,37.4802905,127.0626272
169,골프연습장업,피팝,영업중,서울특별시 강남구 신사동 635-7 지하1층,"서울특별시 강남구 언주로170길 8, 지하1층 (신사동, 스페이스데코)",강남구,신사동,37.5269317,127.0342396
170,골프연습장업,수서그린골프[스크린룸2포함],영업중,서울특별시 강남구 수서동 589-3번지,"서울특별시 강남구 광평로34길 30, 지하2층 (수서동)",강남구,수서동,37.482202,127.0941635
171,골프연습장업,공브라더스 역삼점,영업중,서울특별시 강남구 역삼동 831-18번지,"서울특별시 강남구 강남대로 342, 지하2층 (역삼동, 역삼빌딩)",강남구,역삼동,37.4936784,127.0301909
172,골프연습장업,SG스크린골프,영업중,서울특별시 강남구 일원동 615번지 우성7차아파트,"서울특별시 강남구 개포로110길 15, 지하1층 101, 103호 (일원동, 우성7차아파트)",강남구,일원동,37.4922926,127.0783273
173,골프연습장업,이민영골프아카데미,영업중,서울특별시 강남구 역삼동 651-3번지 한솔빌딩,"서울특별시 강남구 봉은사로 214, 한솔빌딩 지하1층 (역삼동)",강남구,역삼동,37.5075422,127.0357834
174,골프연습장업,JGS golf studio,영업중,서울특별시 강남구 신사동 579-6번지,"서울특별시 강남구 논현로175길 18, 지하1층 (신사동)",강남구,신사동,37.5259907,127.0271404
175,골프연습장업,골프72,영업중,서울특별시 강남구 대치동 947-2번지 신아빌딩,"서울특별시 강남구 테헤란로98길 23, 신아빌딩 지하1층 (대치동)",강남구,대치동,37.5069494,127.0630899
176,골프연습장업,캡틴골프스튜디오,영업중,서울특별시 강남구 도곡동 543-7번지 도곡1차 I PARK,"서울특별시 강남구 도곡로28길 8, 지하1층 109-1호 (도곡동, 도곡1차 I PARK)",강남구,도곡동,37.4921212,127.0432091
177,골프연습장업,은마 골프존(198)[5실 5타석],영업중,서울특별시 강남구 대치동 990번지 삼성상가 지하102호,"서울특별시 강남구 도곡로 516 (대치동, 삼성상가)",강남구,대치동,37.4992034,127.0630995
178,골프연습장업,제임스짐(207),영업중,서울특별시 강남구 삼성동 159-9번지 지하2층,서울특별시 강남구 테헤란로87길 36 (삼성동),강남구,삼성동,37.5125207,127.0588194
179,골프연습장업,PGA(209),영업중,서울특별시 강남구 일원동 615번지 개포우성7차 상가B01호,"서울특별시 강남구 개포로110길 15  (일원동,개포우성7차 상가B01호)",강남구,일원동,37.4916476,127.0784943
180,골프연습장업,스타프로퍼티(245),영업중,서울특별시 강남구 역삼동 737번지,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터)",강남구,역삼동,37.499927,127.036789
181,골프연습장업,PGA(271),영업중,서울특별시 강남구 개포동 1259-2번지 지하1층,서울특별시 강남구 개포로 239 (개포동),강남구,개포동,37.4791282,127.0487703
182,골프연습장업,엔지에프(70),영업중,서울특별시 강남구 대치동 909-1번지,서울특별시 강남구 역삼로 420 (대치동),강남구,대치동,37.5010257,127.0528917
183,골프연습장업,남도(80),영업중,서울특별시 강남구 역삼동 823-24번지,"서울특별시 강남구 테헤란로14길 6 (역삼동, 남도빌딩)",강남구,역삼동,37.4990106,127.0328414
184,골프연습장업,YMCA(천장만 뚫려있고 벽으로 둘러싸임)(101),영업중,서울특별시 강남구 논현동 225-6번지,"서울특별시 강남구 언주로 615 (논현동, 강남YMCA)",강남구,논현동,37.5105414,127.0359456
185,골프연습장업,한양(124),영업중,서울특별시 강남구 청담동 131-15번지,서울특별시 강남구 영동대로138길 9 (청담동),강남구,청담동,37.5221885,127.0478896
186,골프연습장업,K.스크린골프(467),영업중,서울특별시 강남구 자곡동 302-6번지 지하1층,서울특별시 강남구 밤고개로14길 13 (자곡동),강남구,자곡동,37.4814213,127.1040343
187,골프연습장업,골프72(스크린)(469),영업중,서울특별시 강남구 대치동 947-2번지 신아빌딩 지하1층 101호,"서울특별시 강남구 테헤란로98길 23 (대치동,신아빌딩 지하1층 101호)",강남구,대치동,37.5069494,127.0630899
188,골프연습장업,MK스크린골프(471),영업중,서울특별시 강남구 청담동 2-6번지 유니텍 전자빌딩 지하1층,서울특별시 강남구 도산대로 410 (청담동),강남구,청담동,37.5228776,127.0405018
189,골프연습장업,곰스크린골프(470),영업중,"서울특별시 강남구 수서동 726-4번지 EM빌딩 지하1, 지상2층, 지상3층",서울특별시 강남구 밤고개로5길 11-4 (수서동),강남구,수서동,37.4867483,127.1038556
190,골프연습장업,아이(233),영업중,서울특별시 강남구 대치동 905-11번지,서울특별시 강남구 역삼로 435 (대치동),강남구,대치동,37.5020124,127.0545664
191,골프연습장업,청호(실외)(234),영업중,서울특별시 강남구 논현동 98-12번지,서울특별시 강남구 언주로148길 14 (논현동),강남구,논현동,37.5108551,127.0270863
192,골프연습장업,베스트(236),영업중,서울특별시 강남구 대치동 941-16번지 지하1층,"서울특별시 강남구 삼성로 307 (대치동,지하1층)",강남구,대치동,37.4994104,127.0602933
193,골프연습장업,그랑프리골프클럽(240)[스크린 2실 포함],영업중,서울특별시 강남구 대치동 500번지 센트럴500소핑몰 지하1층,"서울특별시 강남구 남부순환로 2912 (대치동,센트럴500소핑몰 지하1층)",강남구,대치동,37.4908388,127.0572409
